0.223428,0.159313,0.754705,443.6,207,236.6,
0.281817,0.273483,3.0861,460.1,215.5,244.6,
0.196063,0.179396,1.14116,480.55,222,258.55,
0.772894,0.617233,1.54751,566.75,261.5,305.25,
0.389401,0.295506,1.03112,566.75,261.5,305.25,
0.41585,0.263801,1.41424,585.05,271.5,313.55,
0.744617,0.432765,2.3741,589.7,273.5,316.2,
0.493171,0.258156,1.69805,607.5,280,327.5,
0.596282,0.439339,1.50412,638.75,294,344.75,
0.728586,0.265805,1.86063,640.75,296,344.75,
0.0914861,0.075995,0.566111,38.6,16,22.6,
0.367429,0.246387,1.18874,99,45,54,
0.365215,0.270117,1.42088,127.95,57.5,70.45,
0.477428,0.233092,1.25713,146.1,67,79.1,
0.463773,0.235947,1.52174,152.6,70.5,82.1,
0.508859,0.375213,1.47267,168.9,77.5,91.4,
0.322876,0.141456,2.63904,193.2,88,105.2,
0.496314,0.349762,1.76867,207.35,96.5,110.85,
0.23955,0.1009,0.927413,273.9,125,148.9,
0.283506,0.127989,1.22677,302.7,139.5,163.2,
0.684157,0.417742,1.37755,341.5,159,182.5,
0.706752,0.415923,1.63961,355.5,165.5,190,
0.708726,0.474529,1.89719,387.3,182.5,204.8,
0.502306,0.192119,1.34408,405.6,192,213.6,
0.634034,0.403263,2.69431,441.2,209,232.2,
0.516316,0.37198,1.95581,489.8,234,255.8,
0.44859,0.204058,1.6192,492.3,235,257.3,
0.556898,0.293527,1.95752,569.5,269.5,300,
0.604017,0.294815,2.59557,625.9,299,326.9,
0.402528,0.313519,2.11879,654.55,313,341.55,
0.375899,0.258879,2.56233,682.65,325,357.65,
0.691949,0.419649,1.48454,706.1,336.5,369.6,
0.594656,0.451063,1.42057,731.55,347,384.55,
